Year,Quarter,Month,Day,Region,Sum of Sales
2014,Qtr 2,April,24,Asia,9723.3
2014,Qtr 2,April,24,Europe,10355.9
2014,Qtr 2,April,24,North America,24268.5
2014,Qtr 2,April,25,Asia,16769.6
2014,Qtr 2,April,25,Europe,19300
2014,Qtr 2,April,25,North America,13586.6
2014,Qtr 2,April,26,Asia,6927.588
2014,Qtr 2,April,26,Europe,3590
2014,Qtr 2,April,26,North America,54861.9
2014,Qtr 2,April,27,Asia,4170.7
2014,Qtr 2,April,27,Europe,839.8
2014,Qtr 2,April,27,North America,15865
2014,Qtr 2,April,28,Europe,13302.3
2014,Qtr 2,April,28,North America,17677.9
2014,Qtr 2,April,29,Asia,336.284
2014,Qtr 2,April,29,Europe,5950
2014,Qtr 2,April,29,North America,49099.6
2014,Qtr 2,April,30,Asia,9854.164
2014,Qtr 2,April,30,Europe,569.9
2014,Qtr 2,April,30,North America,14458.3
2014,Qtr 2,May,1,Asia,20809.4
2014,Qtr 2,May,1,Europe,5690
2014,Qtr 2,May,1,North America,32171.8
2014,Qtr 2,May,2,Asia,13764
2014,Qtr 2,May,2,Europe,20209
2014,Qtr 2,May,2,North America,31126.8
2014,Qtr 2,May,3,Asia,11211.7
2014,Qtr 2,May,3,Europe,2310
2014,Qtr 2,May,3,North America,7224
2014,Qtr 2,May,4,Asia,17254.743
2014,Qtr 2,May,4,Europe,3260
2014,Qtr 2,May,4,North America,10485.4
2014,Qtr 2,May,5,Asia,601.8
2014,Qtr 2,May,5,Europe,4178
2014,Qtr 2,May,5,North America,60877.8
2014,Qtr 2,May,6,Asia,7714.84
2014,Qtr 2,May,6,Europe,19269.5
2014,Qtr 2,May,6,North America,17849.8
2014,Qtr 2,May,7,Asia,17639.03
2014,Qtr 2,May,7,Europe,7509.6
2014,Qtr 2,May,7,North America,30150
2014,Qtr 2,May,8,Asia,15088.1
2014,Qtr 2,May,8,Europe,9260
2014,Qtr 2,May,8,North America,26199.5
2014,Qtr 2,May,9,Asia,1303.5
2014,Qtr 2,May,9,North America,11517.4
2014,Qtr 2,May,10,Asia,8229.99
2014,Qtr 2,May,10,Europe,14840
2014,Qtr 2,May,10,North America,18850
2014,Qtr 2,May,11,Asia,7197.6
2014,Qtr 2,May,11,Europe,15922
2014,Qtr 2,May,11,North America,37439
2014,Qtr 2,May,12,Asia,32832.432
2014,Qtr 2,May,12,Europe,1999.4
2014,Qtr 2,May,12,North America,10094.9
2014,Qtr 2,May,13,Asia,13009.9
2014,Qtr 2,May,13,Europe,10057.9
2014,Qtr 2,May,13,North America,61749
2014,Qtr 2,May,14,Asia,39527.871
2014,Qtr 2,May,14,Europe,7099.3
2014,Qtr 2,May,14,North America,40049.6
2014,Qtr 2,May,15,Asia,7555.92
2014,Qtr 2,May,15,North America,26769
2014,Qtr 2,May,16,Asia,24020.86
2014,Qtr 2,May,16,North America,20198.7
2014,Qtr 2,May,17,Asia,3207.584
2014,Qtr 2,May,17,Europe,28129.9
2014,Qtr 2,May,17,North America,21428
2014,Qtr 2,May,18,Asia,19825.61
2014,Qtr 2,May,18,Europe,1938
2014,Qtr 2,May,18,North America,20079
2014,Qtr 2,May,19,Asia,3957.13
2014,Qtr 2,May,19,Europe,6029.1
2014,Qtr 2,May,19,North America,37125.1
2014,Qtr 2,May,20,Asia,19536.51
2014,Qtr 2,May,20,Europe,63255.4
2014,Qtr 2,May,20,North America,398
2014,Qtr 2,May,21,Asia,5370.3
2014,Qtr 2,May,21,Europe,23770
2014,Qtr 2,May,21,North America,15647
2014,Qtr 2,May,22,Asia,7839.2
2014,Qtr 2,May,22,Europe,16327.9
2014,Qtr 2,May,22,North America,29727.2
2014,Qtr 2,May,23,Asia,52648.881
2014,Qtr 2,May,23,Europe,13083.6
2014,Qtr 2,May,23,North America,33732.8
2014,Qtr 2,May,24,Asia,11955.07
2014,Qtr 2,May,24,Europe,7667.7
2014,Qtr 2,May,24,North America,15499.8
2014,Qtr 2,May,25,Asia,11680.983
2014,Qtr 2,May,25,Europe,8290
2014,Qtr 2,May,25,North America,18446
2014,Qtr 2,May,26,Asia,15316.4
2014,Qtr 2,May,26,Europe,10403.8
2014,Qtr 2,May,26,North America,36768.5
2014,Qtr 2,May,27,Asia,20446.522
2014,Qtr 2,May,27,Europe,3489.8
2014,Qtr 2,May,27,North America,69396.9
2014,Qtr 2,May,28,Asia,4266
2014,Qtr 2,May,28,North America,42073
2014,Qtr 2,May,29,Asia,22821.943
2014,Qtr 2,May,29,Europe,5519.9
2014,Qtr 2,May,29,North America,39194.6
2014,Qtr 2,May,30,Asia,27494.4
2014,Qtr 2,May,30,Europe,7660
2014,Qtr 2,May,30,North America,41659.9
2014,Qtr 2,May,31,Asia,5712
2014,Qtr 2,May,31,Europe,10222.1
2014,Qtr 2,May,31,North America,13369.3
2014,Qtr 2,June,1,Asia,12182.38
2014,Qtr 2,June,1,Europe,2095
2014,Qtr 2,June,1,North America,18930
2014,Qtr 2,June,2,Asia,36712.37
2014,Qtr 2,June,2,North America,10519.4
2014,Qtr 2,June,3,Asia,14080.4
2014,Qtr 2,June,3,Europe,7580
2014,Qtr 2,June,3,North America,23926.4
2014,Qtr 2,June,4,Asia,9208.882
2014,Qtr 2,June,4,Europe,11540
2014,Qtr 2,June,4,North America,12807.8
2014,Qtr 2,June,5,Asia,3480
2014,Qtr 2,June,5,Europe,2718.2
2014,Qtr 2,June,5,North America,16037.9
2014,Qtr 2,June,6,Asia,4254.6
2014,Qtr 2,June,6,Europe,28790
2014,Qtr 2,June,6,North America,26700.126
2014,Qtr 2,June,7,Asia,15792
2014,Qtr 2,June,7,Europe,3190
2014,Qtr 2,June,7,North America,46420.447
2014,Qtr 2,June,8,Asia,11075.4
2014,Qtr 2,June,8,Europe,47048.9
2014,Qtr 2,June,8,North America,51024.902
2014,Qtr 2,June,9,Asia,24534
2014,Qtr 2,June,9,Europe,278
2014,Qtr 2,June,9,North America,37591.764
2014,Qtr 2,June,10,Asia,5877
2014,Qtr 2,June,10,Europe,17330
2014,Qtr 2,June,10,North America,26515.1
2014,Qtr 2,June,11,Asia,26873.28
2014,Qtr 2,June,11,North America,24741.005
2014,Qtr 2,June,12,Asia,3096
2014,Qtr 2,June,12,Europe,5998
2014,Qtr 2,June,12,North America,10368.531
2014,Qtr 2,June,13,Asia,3335.88
2014,Qtr 2,June,13,Europe,126.6
2014,Qtr 2,June,13,North America,28472.544
2014,Qtr 2,June,14,Asia,26628
2014,Qtr 2,June,14,Europe,56220
2014,Qtr 2,June,14,North America,19786.932
2014,Qtr 2,June,15,Asia,6993.6
2014,Qtr 2,June,15,Europe,8596.7
2014,Qtr 2,June,15,North America,14404.55
2014,Qtr 2,June,16,Asia,13656
2014,Qtr 2,June,16,Europe,7970
2014,Qtr 2,June,16,North America,28471.056
2014,Qtr 2,June,17,Asia,2362.8
2014,Qtr 2,June,17,Europe,6270
2014,Qtr 2,June,17,North America,28031.225
2014,Qtr 2,June,18,Asia,3096
2014,Qtr 2,June,18,Europe,21390
2014,Qtr 2,June,18,North America,15604.58
2014,Qtr 2,June,19,Asia,12332.28
2014,Qtr 2,June,19,Europe,7260
2014,Qtr 2,June,19,North America,54265.004
2014,Qtr 2,June,20,Asia,12642.48
2014,Qtr 2,June,20,Europe,7693.6
2014,Qtr 2,June,20,North America,13856.006
2014,Qtr 2,June,21,Europe,9989
2014,Qtr 2,June,21,North America,24232.85
2014,Qtr 2,June,22,Asia,10607.76
2014,Qtr 2,June,22,Europe,4224.6
2014,Qtr 2,June,22,North America,47152.324
2014,Qtr 2,June,23,Asia,4311.36
2014,Qtr 2,June,23,Europe,20609
2014,Qtr 2,June,23,North America,12679.5
2014,Qtr 2,June,24,Asia,6794.28
2014,Qtr 2,June,24,Europe,3939.8
2014,Qtr 2,June,24,North America,12071.944
2014,Qtr 2,June,25,Asia,5008.8
2014,Qtr 2,June,25,Europe,11990
2014,Qtr 2,June,25,North America,31069.9
2014,Qtr 2,June,26,Asia,25812
2014,Qtr 2,June,26,Europe,11100
2014,Qtr 2,June,26,North America,21730.7
2014,Qtr 2,June,27,Asia,9096
2014,Qtr 2,June,27,Europe,289.9
2014,Qtr 2,June,27,North America,9782.476
2014,Qtr 2,June,28,Asia,20819.76
2014,Qtr 2,June,28,Europe,3190
2014,Qtr 2,June,28,North America,14295.3
2014,Qtr 2,June,29,Asia,13100.76
2014,Qtr 2,June,29,Europe,6579.9
2014,Qtr 2,June,29,North America,38652.802
2014,Qtr 2,June,30,Asia,19678.68
2014,Qtr 2,June,30,Europe,6380
2014,Qtr 2,June,30,North America,33778.662
2014,Qtr 3,July,1,Asia,4667.52
2014,Qtr 3,July,1,Europe,9717.68
2014,Qtr 3,July,1,North America,22571.794
2014,Qtr 3,July,2,Asia,13740
2014,Qtr 3,July,2,Europe,2990
2014,Qtr 3,July,2,North America,15118.213
2014,Qtr 3,July,3,Asia,30775.2
2014,Qtr 3,July,3,Europe,23809
2014,Qtr 3,July,3,North America,39750.503
2014,Qtr 3,July,4,Asia,15888
2014,Qtr 3,July,4,Europe,3779.8
2014,Qtr 3,July,4,North America,13304.465
2014,Qtr 3,July,5,North America,38642.61
2014,Qtr 3,July,6,Asia,16360
2014,Qtr 3,July,6,Europe,9124.305
2014,Qtr 3,July,6,North America,3577.081
2014,Qtr 3,July,7,Asia,5400
2014,Qtr 3,July,7,Europe,13428.4
2014,Qtr 3,July,7,North America,16779.982
2014,Qtr 3,July,8,Asia,11260
2014,Qtr 3,July,8,Europe,21491.4
2014,Qtr 3,July,8,North America,41297.19
2014,Qtr 3,July,9,Asia,8421.4
2014,Qtr 3,July,9,North America,27669.242
2014,Qtr 3,July,10,Asia,5668
2014,Qtr 3,July,10,Europe,2759
2014,Qtr 3,July,10,North America,7541.764
2014,Qtr 3,July,11,Asia,3290
2014,Qtr 3,July,11,Europe,4152.9
2014,Qtr 3,July,11,North America,21615.24
2014,Qtr 3,July,12,Asia,18068
2014,Qtr 3,July,12,North America,21101.248
2014,Qtr 3,July,13,Asia,28596.4
2014,Qtr 3,July,13,Europe,7053
2014,Qtr 3,July,13,North America,46497.986
2014,Qtr 3,July,14,Asia,6990
2014,Qtr 3,July,14,Europe,14370.03
2014,Qtr 3,July,14,North America,29988.471
2014,Qtr 3,July,15,Asia,7429.5
2014,Qtr 3,July,15,Europe,4752.98
2014,Qtr 3,July,15,North America,45893.504
2014,Qtr 3,July,16,Asia,4990
2014,Qtr 3,July,16,Europe,9164.288
2014,Qtr 3,July,16,North America,31914.5
2014,Qtr 3,July,17,Asia,38740
2014,Qtr 3,July,17,North America,7425.6
2014,Qtr 3,July,18,Asia,12494.5
2014,Qtr 3,July,18,Europe,5698.5
2014,Qtr 3,July,18,North America,37673.3
2014,Qtr 3,July,19,Asia,33002
2014,Qtr 3,July,19,Europe,7920
2014,Qtr 3,July,19,North America,22606.205
2014,Qtr 3,July,20,Asia,17618.7
2014,Qtr 3,July,20,Europe,3978.3
2014,Qtr 3,July,20,North America,19116.15
2014,Qtr 3,July,21,Asia,3695
2014,Qtr 3,July,21,Europe,6725.524
2014,Qtr 3,July,21,North America,38648.41
2014,Qtr 3,July,22,Asia,50299
2014,Qtr 3,July,22,North America,31294.561
2014,Qtr 3,July,23,Asia,18060
2014,Qtr 3,July,24,Asia,8656
2014,Qtr 3,July,24,Europe,2009.7
2014,Qtr 3,July,24,North America,31606.42
2014,Qtr 3,July,25,Asia,4380
2014,Qtr 3,July,25,Europe,11691
2014,Qtr 3,July,25,North America,41273.682
2014,Qtr 3,July,26,Asia,23275.9
2014,Qtr 3,July,26,Europe,2663.147
2014,Qtr 3,July,26,North America,9012.721
2014,Qtr 3,July,27,Asia,7960
2014,Qtr 3,July,27,Europe,11168.655
2014,Qtr 3,July,27,North America,12301.563
2014,Qtr 3,July,28,Asia,28808
2014,Qtr 3,July,28,Europe,2677.3
2014,Qtr 3,July,28,North America,19525.174
2014,Qtr 3,July,29,Asia,40305
2014,Qtr 3,July,29,Europe,18725.8
2014,Qtr 3,July,29,North America,18234.1
2014,Qtr 3,July,30,Asia,6280
2014,Qtr 3,July,30,Europe,8791.2
2014,Qtr 3,July,30,North America,53657.984
2014,Qtr 3,July,31,Asia,5069.9
2014,Qtr 3,July,31,Europe,2862.3
2014,Qtr 3,July,31,North America,27016.928
2014,Qtr 3,August,1,Asia,33850
2014,Qtr 3,August,1,Europe,274.35
2014,Qtr 3,August,1,North America,38263.459
2014,Qtr 3,August,2,Asia,20180
2014,Qtr 3,August,2,Europe,4555.64
2014,Qtr 3,August,2,North America,7879.47
2014,Qtr 3,August,3,Asia,20049.8
2014,Qtr 3,August,3,North America,38730.137
2014,Qtr 3,August,4,Asia,9944.9
2014,Qtr 3,August,4,Europe,13712.6
2014,Qtr 3,August,4,North America,84615.62
2014,Qtr 3,August,5,Asia,6770
2014,Qtr 3,August,5,Europe,4989.9
2014,Qtr 3,August,5,North America,18362.1
2014,Qtr 3,August,6,Asia,27770
2014,Qtr 3,August,6,Europe,26192.843
2014,Qtr 3,August,6,North America,40688.553
2014,Qtr 3,August,7,Asia,12370
2014,Qtr 3,August,7,Europe,3560
2014,Qtr 3,August,7,North America,10850.388
2014,Qtr 3,August,8,Asia,7074.9
2014,Qtr 3,August,8,Europe,10081.888
2014,Qtr 3,August,8,North America,20668.71
2014,Qtr 3,August,9,Asia,16053
2014,Qtr 3,August,9,Europe,2471.92
2014,Qtr 3,August,9,North America,60051.461
2014,Qtr 3,August,10,North America,15835.21
2014,Qtr 3,August,11,Asia,10470
2014,Qtr 3,August,11,Europe,12346.553
2014,Qtr 3,August,11,North America,40054.162
2014,Qtr 3,August,12,Asia,2549.8
2014,Qtr 3,August,12,Europe,2199.912
2014,Qtr 3,August,12,North America,43949.025
2014,Qtr 3,August,13,Asia,21992.3
2014,Qtr 3,August,13,Europe,23162.5
2014,Qtr 3,August,13,North America,10198.612
2014,Qtr 3,August,14,Asia,4670
2014,Qtr 3,August,14,Europe,3440.589
2014,Qtr 3,August,14,North America,12444.03
2014,Qtr 3,August,15,Asia,10500
2014,Qtr 3,August,15,North America,11688.8
2014,Qtr 3,August,16,Asia,6659.6
2014,Qtr 3,August,16,Europe,10185.354
2014,Qtr 3,August,16,North America,25683.9
2014,Qtr 3,August,17,Asia,1329.9
2014,Qtr 3,August,17,Europe,1836
2014,Qtr 3,August,17,North America,19792.892
2014,Qtr 3,August,18,Asia,3609.9
2014,Qtr 3,August,18,Europe,15941.7
2014,Qtr 3,August,18,North America,3148.812
2014,Qtr 3,August,19,Asia,13398
2014,Qtr 3,August,19,Europe,11843.224
2014,Qtr 3,August,19,North America,39063.982
2014,Qtr 3,August,20,Asia,10708.9
2014,Qtr 3,August,20,Europe,12718.76
2014,Qtr 3,August,20,North America,21151.485
2014,Qtr 3,August,21,Asia,63873.3
2014,Qtr 3,August,21,Europe,6291
2014,Qtr 3,August,21,North America,13216.961
2014,Qtr 3,August,22,Asia,15999.5
2014,Qtr 3,August,22,Europe,3744.156
2014,Qtr 3,August,22,North America,13899.2
2014,Qtr 3,August,23,Asia,4999.8
2014,Qtr 3,August,23,North America,23651.783
2014,Qtr 3,August,24,Asia,4358.8
2014,Qtr 3,August,24,Europe,5338.22
2014,Qtr 3,August,24,North America,29246.205
2014,Qtr 3,August,25,Asia,21782
2014,Qtr 3,August,25,Europe,439.824
2014,Qtr 3,August,25,North America,28503.682
2014,Qtr 3,August,26,Asia,33998.9
2014,Qtr 3,August,26,Europe,9904.155
2014,Qtr 3,August,26,North America,35432.13
2014,Qtr 3,August,27,Asia,31797.5
2014,Qtr 3,August,27,Europe,5254.92
2014,Qtr 3,August,27,North America,27568.26
2014,Qtr 3,August,28,Asia,14260
2014,Qtr 3,August,28,Europe,15705.25
2014,Qtr 3,August,28,North America,19932.5
2014,Qtr 3,August,29,Asia,5590
2014,Qtr 3,August,29,Europe,19111.4
2014,Qtr 3,August,29,North America,14579.38
2014,Qtr 3,August,30,Asia,32839
2014,Qtr 3,August,30,Europe,12341.151
2014,Qtr 3,August,30,North America,27937.415
2014,Qtr 3,August,31,Asia,8500
2014,Qtr 3,August,31,Europe,11960.194
2014,Qtr 3,August,31,North America,18276.02
2014,Qtr 3,September,1,Asia,2238
2014,Qtr 3,September,1,Europe,6630.213
2014,Qtr 3,September,1,North America,26022.12
2014,Qtr 3,September,2,Asia,15642.5
2014,Qtr 3,September,2,Europe,22193.62
2014,Qtr 3,September,2,North America,22006.425
2014,Qtr 3,September,3,Asia,1340
2014,Qtr 3,September,3,Europe,1205.665
2014,Qtr 3,September,3,North America,23172.98
2014,Qtr 3,September,4,Asia,10150
2014,Qtr 3,September,4,Europe,4229.15
2014,Qtr 3,September,4,North America,14764.31
2014,Qtr 3,September,5,Asia,4799.8
2014,Qtr 3,September,5,Europe,3026.6
2014,Qtr 3,September,5,North America,26779.5
2014,Qtr 3,September,6,Asia,24458.9
2014,Qtr 3,September,6,Europe,3262.126
2014,Qtr 3,September,6,North America,19493.6
2014,Qtr 3,September,7,Asia,10170
2014,Qtr 3,September,7,Europe,3844
2014,Qtr 3,September,7,North America,26749.8
2014,Qtr 3,September,8,Asia,15040
2014,Qtr 3,September,8,Europe,21736.8
2014,Qtr 3,September,8,North America,40847.9
2014,Qtr 3,September,9,Asia,13708
2014,Qtr 3,September,9,Europe,16640.4
2014,Qtr 3,September,9,North America,36719
2014,Qtr 3,September,10,Asia,21930
2014,Qtr 3,September,10,Europe,12152.4
2014,Qtr 3,September,10,North America,23219.4
2014,Qtr 3,September,11,Asia,22022
2014,Qtr 3,September,11,Europe,23188.6
2014,Qtr 3,September,11,North America,13988
2014,Qtr 3,September,12,Asia,2577.9
2014,Qtr 3,September,12,Europe,789.368
2014,Qtr 3,September,12,North America,25489.3
2014,Qtr 3,September,13,Asia,12429.2
2014,Qtr 3,September,13,Europe,5220.6
2014,Qtr 3,September,13,North America,39469.8
2014,Qtr 3,September,14,Asia,57267.8
2014,Qtr 3,September,14,Europe,14704
2014,Qtr 3,September,14,North America,7299.7
2014,Qtr 3,September,15,Asia,1559.6
2014,Qtr 3,September,15,Europe,2340.8
2014,Qtr 3,September,15,North America,22849.9
2014,Qtr 3,September,16,Asia,40135.9
2014,Qtr 3,September,16,North America,27026.8
2014,Qtr 3,September,17,Asia,17379.9
2014,Qtr 3,September,17,Europe,1584
2014,Qtr 3,September,17,North America,17319.6
2014,Qtr 3,September,18,Asia,2777.8
2014,Qtr 3,September,18,Europe,16133.6
2014,Qtr 3,September,18,North America,4317.5
2014,Qtr 3,September,19,Asia,9580
2014,Qtr 3,September,19,Europe,4564.2
2014,Qtr 3,September,19,North America,12228.7
2014,Qtr 3,September,20,Asia,19668.2
2014,Qtr 3,September,20,North America,19529.9
2014,Qtr 3,September,21,Asia,6688
2014,Qtr 3,September,21,Europe,7917.44
2014,Qtr 3,September,21,North America,53676.5
2014,Qtr 3,September,22,Asia,20330
2014,Qtr 3,September,22,Europe,29112.4
2014,Qtr 3,September,22,North America,24264
2014,Qtr 3,September,23,Asia,6358.8
2014,Qtr 3,September,23,Europe,4386.6
2014,Qtr 3,September,23,North America,22961.1
2014,Qtr 3,September,24,Asia,5397.5
2014,Qtr 3,September,24,Europe,135.92
2014,Qtr 3,September,24,North America,22108.9
2014,Qtr 3,September,25,Asia,12829.8
2014,Qtr 3,September,25,Europe,5707
2014,Qtr 3,September,25,North America,31838.7
2014,Qtr 3,September,26,Asia,8697
2014,Qtr 3,September,26,Europe,211.128
2014,Qtr 3,September,26,North America,38696
2014,Qtr 3,September,27,Asia,4560
2014,Qtr 3,September,27,Europe,4544
2014,Qtr 3,September,27,North America,30620
2014,Qtr 3,September,28,Asia,4270
2014,Qtr 3,September,28,Europe,16554.166
2014,Qtr 3,September,28,North America,14718.5
2014,Qtr 3,September,29,Asia,7308
2014,Qtr 3,September,29,North America,28914.6
2014,Qtr 3,September,30,Asia,22039.8
2014,Qtr 3,September,30,Europe,1288.8
2014,Qtr 3,September,30,North America,10757.8
2014,Qtr 4,October,1,Asia,10210
2014,Qtr 4,October,1,Europe,188.02
2014,Qtr 4,October,1,North America,28327.8
2014,Qtr 4,October,2,Asia,25140
2014,Qtr 4,October,2,Europe,5284.728
2014,Qtr 4,October,2,North America,10326.1
2014,Qtr 4,October,3,Asia,9949.9
2014,Qtr 4,October,3,Europe,1586.194
2014,Qtr 4,October,3,North America,39280.9
2014,Qtr 4,October,4,Asia,10970
2014,Qtr 4,October,4,Europe,5559.224
2014,Qtr 4,October,4,North America,18634.9
2014,Qtr 4,October,5,Asia,6590
2014,Qtr 4,October,5,North America,13321
2014,Qtr 4,October,6,Asia,32936.5215
2014,Qtr 4,October,6,Europe,360.544
2014,Qtr 4,October,6,North America,39561.492
2014,Qtr 4,October,7,Asia,12327.284
2014,Qtr 4,October,7,Europe,19888.4
2014,Qtr 4,October,7,North America,19078.992
2014,Qtr 4,October,8,Asia,14205.3345
2014,Qtr 4,October,8,Europe,10577.086
2014,Qtr 4,October,8,North America,39385.306
2014,Qtr 4,October,9,Asia,5257.8
2014,Qtr 4,October,9,Europe,1508
2014,Qtr 4,October,9,North America,40194.576
2014,Qtr 4,October,10,Asia,19239.6
2014,Qtr 4,October,10,Europe,21616.626
2014,Qtr 4,October,10,North America,27381.9
2014,Qtr 4,October,11,Europe,13472.934
2014,Qtr 4,October,11,North America,17674.8
2014,Qtr 4,October,12,Europe,598.984
2014,Qtr 4,October,12,North America,18331.18
2014,Qtr 4,October,13,Asia,13803.115
2014,Qtr 4,October,13,Europe,15563.4
2014,Qtr 4,October,13,North America,32654.74
2014,Qtr 4,October,14,Asia,34474.8845
2014,Qtr 4,October,14,Europe,1709.4
2014,Qtr 4,October,14,North America,14889.278
2014,Qtr 4,October,15,Asia,5909.515
2014,Qtr 4,October,15,Europe,6388.2
2014,Qtr 4,October,15,North America,57406.6
2014,Qtr 4,October,16,Asia,4140.96
2014,Qtr 4,October,16,Europe,27999.722
2014,Qtr 4,October,16,North America,39064.406
2014,Qtr 4,October,17,Asia,1568.873
2014,Qtr 4,October,17,North America,31934.268
2014,Qtr 4,October,18,Asia,4177.65
2014,Qtr 4,October,18,Europe,2079.4
2014,Qtr 4,October,18,North America,39090.514
2014,Qtr 4,October,19,Asia,3796.9745
2014,Qtr 4,October,19,Europe,12285.6
2014,Qtr 4,October,19,North America,1780.54
2014,Qtr 4,October,20,Asia,37787.3945
2014,Qtr 4,October,20,North America,38582.34
2014,Qtr 4,October,21,Asia,52083.2
2014,Qtr 4,October,21,Europe,4685.7
2014,Qtr 4,October,21,North America,6032.2
2014,Qtr 4,October,22,Asia,5258.8025
2014,Qtr 4,October,22,Europe,1411.2
2014,Qtr 4,October,22,North America,39099.162
2014,Qtr 4,October,23,Asia,28548.6475
2014,Qtr 4,October,23,Europe,4167.76
2014,Qtr 4,October,23,North America,30531.84
2014,Qtr 4,October,24,Asia,39826.7845
2014,Qtr 4,October,24,Europe,3231.63
2014,Qtr 4,October,24,North America,2873.28
2014,Qtr 4,October,25,Asia,18154.87
2014,Qtr 4,October,25,Europe,2924.4
2014,Qtr 4,October,25,North America,43798.76
2014,Qtr 4,October,26,Asia,9774.7
2014,Qtr 4,October,26,Europe,2152.8
2014,Qtr 4,October,26,North America,24050
2014,Qtr 4,October,27,Asia,5422.9
2014,Qtr 4,October,27,Europe,15937.2
2014,Qtr 4,October,27,North America,20773.234
2014,Qtr 4,October,28,Asia,26817.256
2014,Qtr 4,October,28,Europe,15834.8
2014,Qtr 4,October,28,North America,8789.014
2014,Qtr 4,October,29,Asia,288.5245
2014,Qtr 4,October,29,Europe,10468.692
2014,Qtr 4,October,29,North America,44194.968
2014,Qtr 4,October,30,Asia,26407.15
2014,Qtr 4,October,30,Europe,7544.4
2014,Qtr 4,October,30,North America,23087.988
2014,Qtr 4,October,31,Asia,4014.94
2014,Qtr 4,October,31,Europe,9059.7
2014,Qtr 4,October,31,North America,31429.558
2014,Qtr 4,November,1,Asia,12663.455
2014,Qtr 4,November,1,North America,48392.034
2014,Qtr 4,November,2,Asia,17674.28
2014,Qtr 4,November,2,Europe,15880.724
2014,Qtr 4,November,2,North America,18948.022
2014,Qtr 4,November,3,Asia,5290.57
2014,Qtr 4,November,3,Europe,3406.04
2014,Qtr 4,November,3,North America,27619.128
2014,Qtr 4,November,4,Asia,1983.876
2014,Qtr 4,November,4,North America,11743.508
2014,Qtr 4,November,5,Asia,15759.265
2014,Qtr 4,November,5,Europe,11322
2014,Qtr 4,November,5,North America,15685.434
2014,Qtr 4,November,6,Asia,23758.17
2014,Qtr 4,November,6,Europe,18071
2014,Qtr 4,November,6,North America,23488.832
2014,Qtr 4,November,7,Asia,38172.18
2014,Qtr 4,November,7,Europe,3070.768
2014,Qtr 4,November,8,Europe,11317.32
2014,Qtr 4,November,8,North America,43446.092
2014,Qtr 4,November,9,Asia,19988.85
2014,Qtr 4,November,9,North America,33296.126
2014,Qtr 4,November,10,Asia,7889.6245
2014,Qtr 4,November,10,Europe,2160
2014,Qtr 4,November,10,North America,48768.214
2014,Qtr 4,November,11,Asia,10125.94
2014,Qtr 4,November,11,Europe,2861.29
2014,Qtr 4,November,11,North America,23013.26
2014,Qtr 4,November,12,Asia,1331.9215
2014,Qtr 4,November,12,Europe,8713.84
2014,Qtr 4,November,12,North America,37318.016
2014,Qtr 4,November,13,Europe,10264.4
2014,Qtr 4,November,13,North America,48580.17
2014,Qtr 4,November,14,Asia,9793
2014,Qtr 4,November,14,Europe,17185.66
2014,Qtr 4,November,14,North America,86472.286
2014,Qtr 4,November,15,Europe,4089.6
2014,Qtr 4,November,15,North America,11770
2014,Qtr 4,November,16,Asia,26204.5075
2014,Qtr 4,November,16,Europe,2008.8
2014,Qtr 4,November,16,North America,33284.146
2014,Qtr 4,November,17,Asia,7083.33
2014,Qtr 4,November,17,Europe,928.8
2014,Qtr 4,November,17,North America,25012.554
2014,Qtr 4,November,18,Asia,11816.0395
2014,Qtr 4,November,18,Europe,4521.6
2014,Qtr 4,November,18,North America,20684.376
2014,Qtr 4,November,19,Asia,645.9915
2014,Qtr 4,November,19,Europe,11339.338
2014,Qtr 4,November,19,North America,49311.4
2014,Qtr 4,November,20,Asia,45645.701
2014,Qtr 4,November,20,Europe,7316.23
2014,Qtr 4,November,20,North America,18857.592
2014,Qtr 4,November,21,Europe,1402.2
2014,Qtr 4,November,21,North America,28360.006
2014,Qtr 4,November,22,Asia,8359.8675
2014,Qtr 4,November,22,Europe,10253.4
2014,Qtr 4,November,22,North America,21323.28
2014,Qtr 4,November,23,Asia,13819.685
2014,Qtr 4,November,23,Europe,52880.074
2014,Qtr 4,November,23,North America,26738
2014,Qtr 4,November,24,Asia,2544.3
2014,Qtr 4,November,24,Europe,5315.808
2014,Qtr 4,November,24,North America,46344.696
2014,Qtr 4,November,25,Asia,4013.2
2014,Qtr 4,November,25,Europe,1809.6
2014,Qtr 4,November,25,North America,4687
2014,Qtr 4,November,26,Asia,6187.6
2014,Qtr 4,November,26,Europe,3392.2
2014,Qtr 4,November,26,North America,32655.27
2014,Qtr 4,November,27,Asia,21866.35
2014,Qtr 4,November,27,Europe,6920.4
2014,Qtr 4,November,27,North America,27248.476
2014,Qtr 4,November,28,Asia,7635.4225
2014,Qtr 4,November,28,Europe,5020.4
2014,Qtr 4,November,28,North America,9147.096
2014,Qtr 4,November,29,Asia,21265.514
2014,Qtr 4,November,29,Europe,3374.4
2014,Qtr 4,November,29,North America,16343.424
2014,Qtr 4,November,30,Asia,9403.34
2014,Qtr 4,November,30,Europe,2834.764
2014,Qtr 4,November,30,North America,19674.61
2014,Qtr 4,December,1,Asia,338
2014,Qtr 4,December,1,Europe,3415.2
2014,Qtr 4,December,1,North America,27867.86
2014,Qtr 4,December,2,Asia,26808.515
